Id,highlighted,text,ru_trans,tags,prefix,suffix,position_start,position_end,start_container,end_container,chapter,ch
rouSggm4Ee2yBRe2H_8JSg,снегурок,"![](data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAoHCBUVFRYVFBYZGRgaGR4VGRwcGhwcHBkfHRgcGRgaHxoeIy4nHR4rHx4YJjgnKy8xNTU1HCU7QDszPy40NTQBDAwMEA8QHhISGjQhISExNDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQxNDQ0MTQ0NDQ0NDQ0NDQxNDQ0NDQ0NP/AABEIAMIBAwMBIgACEQEDEQH/xAAcAAEAAQQDAAAAAAAAAAAAAAAABgMEBQcBAgj/xABEEAACAQICBQkECAMGBwAAAAABAgADEQQhBQcSMUEGEyJRYXGBk6FUkcHSFhcyQlKSsdEUgvAjM0RiosIVJHKyw9Ph/8QAFgEBAQEAAAAAAAAAAAAAAAAAAAEC/8QAGhEBAQEBAQEBAAAAAAAAAAAAAAERIRIxYf/aAAwDAQACEQMRAD8A3NERAREQEREBERAREQEREBERAREQEREBERAREQEREBERAREQEREBERAREQEREBERAREQEREBERAREQEREBERAREQEREBERAREQEREBERAREQEREBERAREQEREBERAREQEREBERAREQEREBERARE0vpzXFUWq6UKSBFZlu4ZmOySL5EDO271gboiaj5J63DWqpRxVNVLuEV6e0LFjZbqSbi/G/hNuQEREBERAREQEREBERAREQEREBERARE6bY6x74HeJwDOYCIiAiIgIiICIiAidSbZmRDTPL7DUSVp3rOMuiQEB7X4+AMCYTyZprChcTXU3yquNxO52E2lpXWFjihemKaDgAu0fFmv+khOIprUPOv8AaqF3PWSXPSIG6++w3ZiZtWMBoemBiKBBNxVQ7v8AOs9bzy+1IJZ0yZSDcnqIzz4iTnk9rCxikGswrJntAqqNa9rgqN/feJVsbniRfC8usE4uztTPEOjZeK3HrMxo/S1GvfmqivbMgXBAO42Odu2aZZCIiAiIgImK09p7D4NOcxDhVOQG9mPUq8ZDU1v4EtbYq7P4rL+hI/WBseJjtD6ZoYpOcoOHXjwI7CDmJkYCIiAiIgcSGcpeWa0majhwHqLkzb1Q9Q629BJDygxTUsNWqL9oIdnsJyB8CbzSi4c2DNYG9yBbpdd873ktFzicfiqrFqtV2vuBchRxyUZekpM4D2vxzuLXH7Sljec5voC7DO+/u+EjujK9V8SXe4JFjvsLbvAb5PrSShnz2WO++TEe60k3IrG12xVJOecqdpmUuzLsqjbwT+IrI1iajBeic+zjYAZg+MluqvDM1XEVW+6qoO9ztN6IvviDZ0RE0yREQEREBERA1ZrI5SuznCUW2VGVQg2LH8F+ocZAaOHJ3Ht/q8yfKKky4uuTm22wIOXG17+HrKeGpFrbVhx6P78ZFU8VRY02AFzYgC4zNrb5ZqoC0k2c1QBrWFmPSYdp2ic5kMXjlpqbJkLZ8LXzIyMpYvChWBDo11vtISyG/USFPvA4giZX9UqZTZrB7XNCoiA59Nlsluo348J0wyEIijI7IvuPrOebLFrvTXeSzlgoAW/3VZrm1gACSSIwlc2XaFri9uEFXKbW458OA7eMzOi9KPh6qMwAZb2tuYD7SeImHFYbVgTfeCM7X67i3hKlKiS6KWtzjrTDMd22wUHLcBe8I36jAgEbiLjxnedEUAADcBYeE7zaEREDX2s7kXWx/NVKDLt0wylWNgwYg3U2IDAjjvvvFs9aaT1aY3D4apiavNgU+kyKxZ9m/Sa4GzlvtfcD4+jJC9ZunqeHwVakxBqVqbUkXjZwUZiOAAJ8YGlORPKN8DiUfaPNlglVeBQmzG3WN/hPT08h7BYhUBLMQqgZkkmwA7SSJ63wyEKoO8KAe8CxgVoiICIkU1jY/EUMDUqYUNzgKjaUXZFLDaa3dl2XvwgZ/SFJHpOtQ2RlIY3AsCMzc7rb7zQ74qmlRkWqlQKWUOMlb/MO/wB3eM5E9I6dxVa4r4iq/wDld2t+U5THc72j3zNaTsYhDazqO29vjOXCX6JXPeQcvXP1MgZrn8R986c8fxH3mMNTwYhPs7YFjbfvHHjKOjuVj4HFo9J2ekP7xA52XBuCSNxYAixIyI75B9vtnbne0yyI9R6L5YYGuoNPE0wSL7LuqMO9WIPuymYTHUj9moh7nU/GeRGqdecpG0qPYq1FO5gfETttDrnjlVB4Gc2H4T74HsTbHWJ1NZRvYe8Tx7sDqMKgPAwPX7YymN7oO9h+8sMZykwdIE1MTRUDrqLfwANz4TyiqDjecqLcIGwuVnLHDYjFs9JGFMqF29zM4y29k7gVsLb+iN0tadcHpIwYdYOfiN8grE8f1hKzL9kkdxtFipxjHLIRbj/V5b1dK4dFC7TswABCLcdebEjr4XkY/wCKViuyajbJFiL8DkZyulKi2CNsgC1lyB7+uZ891d5jMjS1J7qAwZrAbQFu7LjMpVoKgRnYKAguSeNybW7rSI0tJMPtANnfPf4Hh3yjiMU7E7TMRfib90ee6akGJ5RKvRpLtW4tu8BMfW0zUfNrXG62QEw95yDLkTW5OTet8qipjKbMyixqKRdrcWTr7R7pJU1t6OI6Rqr30x8GM88B5d08JVf7NN2v+FGP6CVG/H1u6NHGq3ci/FhLWprhweexSqnL72yo7uiWPpNN0OTmNb7GExB7qFQ+uzlMxhNX2k6lrYRh2uyJbvDNf0gSfTWt6u4K4dFQEb/tN+Zhb/R4zXGktJVK7mpVcsxNySSfUzYmjdTmLc3r16VJepA1Ru3Loge8zYXJrV3gcEwdUNWqMw9SzFT1qoAVe+1+2BD9VfIF1ZMbi0KkdKhTYZ34VGB3W+6Dnx6puGIgIiICIiBwRKT0FO9VPeBMfprT1DCrtVnsT9lRmzdy/E2EiGJ1iOxIo0FUcC7Ek/yra3vk0Ts4Ckd9ND/Iv7SmdE4c76FLy1/aa1xGsHGKRtCkOsBG9LvKmH1h4o76dL3MP90bFxsM6Ewx34aj5aftOv8AwDCezUPKT5ZFtCcu2rVadJ6ABdwl1bcSCb2N7jxk8lRifo5gvZcP5NP5Zx9GcD7HhvJp/LMvEDCtyTwB34LC+RT+WcfRHR/sOF8in8szcQMH9ENH+xYXyKfyzj6I6P8AYsN5NP5ZnYgYP6IaP9iwvkU/lj6IaP8AYsL5FP5ZnIgYP6IaP9iwvkU/llDF8ndF0htVcLhEXrajSA9VnXlZynTBrsgBqrC6rwUfib9uM1JpLSFbEMWrOzknuUDsA3SWrImGktPaAo7sJSqcOhhUt73CzUulcKlStUqUV2Kb1HdFAACKXJVbDIbIIFhutL3SdEqh/wCq4lWjYU0Isd9x7rzO21eSI7/CsMyMhvsJtfknyx0fsU6dfA06ewq0zUCI9yqgbbAqGF7X+8e+Qeo/E7uqUsHmjEWsamR68v0ibq3PL0bgsNhXUPRSiyncyohB8QJeLhUG5FHco/aedcJjq1DpUaj0yd+wxW/eBvmb0by+xqOrPVNRQekjhbMOIuFuO8eu6a1nG8wgG4D3TvLLRePTEUkrUzdWF+0HcVPaDcHul7KhERAROJrPTGtzD0yy0KbVLG22Tsqe0C1yO+0DZsTT2F1xttf2mHUrf7rMpA8bg+k2Ryd5Q0MbT5yg17WDKcmQncGHxFwbHPKBmYiICYvT+kxhqFSsRcqOiv4mOSj3+kykh+sgn+GTq50X/I1pKNY/x713ariGu7G5P6ADgo3WnCVAXsMr+vG0taWbEXt68eqdtIYVnOygtZbCxsQeB75lVPHVV55kvmBtWGduEFmBtmW6hut3zBaPwVQVmL3LZ7THjfjnvMk4yHRNussL59YtbflFixm9XyM+Op7V7pttYjdZGX9WE3LNMcjdL0cLileuxHOg0Va2QZmW21bcvRtfhfqm55Z8SuYiJpCIiAiIgJTq1Aqsx3AEnuAuZUlHE0tpGX8Ske8WgaD0tpJ8RWeo1rk3sScuAXv4eEsKNSxIPpe0r47R7I7qCVKsVI7jbMd8p0cIRvYk9Z+Ew0o4yntgAkgX4CW1RNlURdy337zcliTb+spdaUDICwYXFiAd2+x3S7fBo6K9Is6MLgsoVgRkwKhmtY34wqxwWJak6VFttIQ633XB4y3w9IKgUXsDfPPhaV61DZyRTmMgLsxPUBxMYKzozrtbO3ZQxBYLa42mUAE9wE0mKtWl0C06cwqqSTYjdfieoS/psuzs775SnS0egYNsgfDtmRtHVbUY4eop3B1Ydm0guPQHxk5kI1XYik+FdkYFudbbF7lbAKgI4AoqnxMm81GSIiUdSLzVWktTqO5NDE7CkkhWp7ZUE7gwdbgbsxftm15g9OcqcJhFJrVVDDci9Jz/ACDMd5sO2Bqfl5q8p4LDpXo1HazBKu3s5lr7LqABYXytnvGeRvH+QGmHwmOoMCdio60XXgVdgt7djFW8Jf8ALXlw+P6GzzdBW2lS92Yi4DORlexOQyF+O+Wur3QT4zG0tkHm6LrWqNwAVtpFv1swAt1bR4QPR8RECN8reV+H0ctNq4djULBVQKWOyBc9JhlmPfNccp9a9HEUmo08K+y1jtuygqQQQQq3z/mmw+WXIyhpJaYqs6NTLbLJbc1toEMCCOivukOfUnR+7i6g76an4iBCqOJSoAaZz355EDqzl+gOR5wb+yZ9tSY3rjiDw/sB8HE6nUzV4aQ99E/+yTFRR36RJK3vnmBKb6RReiSP1/SSptStU/44eUw/3yidSNX21fKb5owQHTWPVwqA3tmfgO/fJHoHWnjMOq0zs1kUbI5wHbAG4Bwb/mDTN/UjV9sTym+ac/UlW9rp+W3zS4jn67KvHBp5rfJORrvf2JfOPyTp9Slf2un5bfNOPqTr+1U/yP8ANAq/Xc/sS+cfknP111PYk84/JKX1K1/aqXlv805GpWv7VT8t/mgdjrsq+xp5rfJOo111juwlPzG+WcHUpX9qp+W/zTj6lK/tVP8AI3zQB104jhhaX52PwlnjNcWNZSEp0KZOW0FZmHaLta/eDLs6lcR7VS/I/wC8HUtifaaX5X/eBCcPpxnLc67MzMWLnMsSbm5785lcNWvY37pnTqXxfDEUPc/7TvQ1RY9DdMRh/HnPlmbFlRvH7JSzHpXB/r1lbB19ikiXJ2doXA62JBknfV1pBQWerg7KCSS9RQAMySebyEif8dsnp833q993UCMxJl1d5i6Ss9N0qq3TQh1uLglDcXHVlultolLI6cb3Hutu8JTbS67JVQpPC5v62vJRg9XOOr00qrXw6ioiuP7wsAyhhfo2vYxl03iMY7S1Okuz9prZ2/eYTE6ddxsgWW1rf/ZPhqVxJNziqV+PRczuupKvxxaeWx/3TUiNa4DSdai+3Rd0f8SMVJ7DY5jsklpay9KKABiL9rU0Y+9lMla6kX444Duok/8AklxT1IL97HMe6iB+rmVENbWfpU/4kDupUfikoPrG0od+KfwVF/7UE2JT1J4b72KrHuVB+oMvMNqa0epuz4h+wuoH+lAfWBqXFcs8bUyau5HUXcj8pa3pMdTqVsQ4RFeoxzCIpYn+VRPQ+B1caLpG4wqset2Z/R2I9JJcHgqdJdmlTVFG4IoUe5QBA0jya1VYquQ+LP8AD095XJqrDqAzVe9rkfhm5dC6Go4SkKNBAijM8Sx4szHMk9ZmSiAiIgIiICIiAiIgIiICIiAiIgIiICIiAiIgWelMIK1GrSO6pTemb7ukpX4zzc/JjHAlWweI2gbG1JyPBgLEdoNp6diB5z0dq60jWYf8vza/iqMqAd6gl/8ATN+aFwPMYejQvtc2i077r7KgXtw7pkIgIiICIiAiIgIiICIiAiIgIiICIiAiIgIiICIiAiIgIiICIiAiIgIiICIiAiIgIiICIiAiIgIiICIiAiIgIiICIiAiIgIiICIiAiIgIiICIiAiIgIiICIiAiIgIiICIiAiIgIiICIiAiIgIiICIiAiIgIiICIiAiIgIiICIiAiIgIiICIiAiIgIiICIiAiIgf/2Q==) A type of ice skates, usually for beginners. In this picture: Ivan Tolstoy's (son of Lev Tolstoy) snegurki. Коньки, обычно для начинающих. В картине: снегурки Вани Тольстого.",,['explanatory']," сковало — 
прикручивай вервием "," и шуруй. Так что что-что, а сап",13255,13263,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы,04_ru
TDcoRAm4Ee2teBPqkrAVSw,шуруй,Colloquial: to go.,,['register/style'],"
прикручивай вервием снегурок и ",". Так что что-что, а сапог 
нам,",13266,13271,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы,04_ru
tK0_gBTuEe2_iweDbpuhzQ,валенком,Traditional Russian winter felt boots. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/e/ef/%D0%92%D0%B0%D0%BB%D0%B5%D0%BD%D0%BA%D0%B8_%D0%BD%D0%BE%D0%B2%D1%8B%D0%B5%2C_%D0%BD%D0%B5%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%88%D0%B5%D0%BD%D0%BD%D1%8B%D0%B5.JPG),,['Russia'],"ет — чуда особого тоже нет, 
но ", с чьих щедрот он разжился? Прио,13432,13440,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы,04_ru
gNb6Fgm4Ee2uQAcKkyLg9g,подтибрил,Colloquial: to steal.,,['register/style'],"едрот он разжился? Приоткроюсь, "," 
я некогда обувь.

Холод, голод",13481,13490,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы,04_ru
8CmaWg0JEe2T8CfI_uzefw,некогда,"Literary: once, at some point",,['style/register'],"ился? Приоткроюсь, подтибрил 
я "," обувь.

Холод, голод повсюду, п",13494,13501,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы,04_ru
ojV_KhTuEe2v_BsugyKsYQ,валенками,Traditional Russian winter felt boots. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/e/ef/%D0%92%D0%B0%D0%BB%D0%B5%D0%BD%D0%BA%D0%B8_%D0%BD%D0%BE%D0%B2%D1%8B%D0%B5%2C_%D0%BD%D0%B5%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%88%D0%B5%D0%BD%D0%BD%D1%8B%D0%B5.JPG),,['Russia'],"мка, тиф — все, что хочешь, а с "," — дефектив. В отделении, правда",13568,13577,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы,04_ru
PVbgAA5hEe28ebukU9gbdA,дефектив,"Ilya misplaces the term, meaning ""defitsit"". ",,['language'],"се, что хочешь, а с валенками — ",". В отделении, правда, надо отда",13580,13588,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы,04_ru
YLNqvAzYEe2C6_Nnd9a9sw,попеременке,Colloquial: alternately,,['register/style'],"а была — да одна на всех, чтобы ", в них пациенты могли променады ,13671,13682,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы,04_ru
jqtWbgzYEe2E2bNsISa0kA,променады,"French for walk, stroll.",,['foreign'],опеременке в них пациенты могли , соображать. Я обычно с коллегой,13704,13713,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы,04_ru
0lh2KA5hEe2wPJOGxV2Xqw,"соображал 
на двоих","A variation of the set expression ""soobrazhat' na troikh"": to drink in company, sharing the costs of alcohol. The expression dates back to the Soviet times. Once again, the book touches upon the theme of drinking.",,"['phraseologism', 'theme']",жать. Я обычно с коллегой одним ,". Скажи, подфартило: у него этой",13752,13771,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы,04_ru
wFBFTgzYEe26uV9Q6n3jIg,подфартило,Colloquial: to be lucky,,['register/style'],"ним соображал 
на двоих. Скажи, ",": у него этой нет, а у меня прот",13780,13790,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы,04_ru
JlzZ7BTvEe2VJ9OIklXpYQ,"у него этой нет, а у меня противоположной",Ilya and his friend are both missing one leg each.,,['explanatory'],"л 
на двоих. Скажи, подфартило: ",", и мы снюхались, как те бобики.",13792,13833,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы,04_ru
HSfNKAzZEe2CUy_DwXOzKQ,снюхались,"Colloquial: literally to recognize one another by the sniff (as dogs), that is to say, to start a good relationship. Once again Ilya is associated with animals' behaviour",,"['register/style', 'character']"," а у меня противоположной, и мы ",", как те бобики. Два сапога — па",13840,13849,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы,04_ru
OOdS6gzZEe2bUqtfZX8QfA,бобики,Common name for dogs. ,,['explanatory'],"оложной, и мы снюхались, как те ",". Два сапога — пара, нас с почте",13858,13864,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы,04_ru
TgvDNgzZEe2nuHtmuYuJFw,Два сапога — пара,The phraseologism (as elsewhere in the book) turns real as they both have only one leg.,,"['phraseologism', 'structure', 'character']"," и мы снюхались, как те бобики. ",", нас с почтением все узнавали в",13866,13883,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы,04_ru
eDRI4AzZEe2msZPuejhvEA,перевязку,"Therapeutic procedure, which includes treatment of the wound with an antiseptic agent.",,['explanatory'],чтением все узнавали вокруг. На ,", пилюлями ли у сестры 
отоварит",13925,13934,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы,04_ru
olGeegzZEe27QfO0gnSgMg,сестры,"Implied: ""medsestry"", nurse",,['language'],"уг. На перевязку, пилюлями ли у "," 
отовариться, к тетке ли из дам",13950,13956,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы,04_ru
iyWkJgzZEe2_18OFcCkY0g,отовариться,"Colloquial: to obtain, to gain, to acquire something",,['register/style'],"еревязку, пилюлями ли у сестры 
",", к тетке ли из дамского примени",13958,13969,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы,04_ru
H7Q4ng5iEe22SQtNjy_oOA,из дамского,"Implied ""otdelenie"": from the women sector at the hospital.",,['language'],"сестры 
отовариться, к тетке ли "," примениться в углу — всюду 
вме",13982,13993,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы,04_ru
kGlP8g5iEe2vLTu9n4mLxQ,"Куда, поется, правое копыто, туда и левая клешня","A variation of the saying ""Kuda kon' s kopytom, tuda i rak s kleshnyoi"": of someone who acts as if they were better or stronger than they actually are in order to imitate somebody.An echo of the two banks of the Volga resembling each other.",,"['language', 'phraseologism']","в углу — всюду 
вместе шустрим. ",", 
причем там скорее на первое т",14038,14086,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы,04_ru
ula7ShTvEe2fcPdtFK-GCA,променада,"French for walk, stroll.",,['foreign'],ывались мы и в часы упомянутого ,". Действительно, много ли на дво",14210,14219,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы,04_ru
3bv1MhTvEe27tP9eRXa7Rw,студеном,"Colloquial: bitterly cold, freezing",,['style/register'],"ействительно, много ли на дворе "," индивидуально 
сообразишь — печ",14254,14262,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы,04_ru
kHOxjAzbEe2IuHOvToKJFw,доходяга,"Colloquial: extremely feeble, close to death",,['register/style'],"но 
сообразишь — печалище. Иной "," ходячий побродит пяток 
минут, ",14306,14314,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы,04_ru
EkRr2A5jEe2H6TN61Kcmjg,липы сиротские,Ostanin (38) suggests that these trees are situated in the park of a former orphanage (sirotsky priyut).,,['language'],"дит пяток 
минут, полюбуется на ",", вспомнит про отчий сад — 
и с ",14360,14374,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы,04_ru
1Isn4gzbEe249wf9Y3vOuQ,отчий,"Archaic/poetic: father's (instead of the more common ""otsovsky""). Ostanin (38) intends ""otchy sad"" as a synonym for kindergarten. Ilya's potential son, Yakov, will be introduced soon after.",,"['register/style', 'language', 'intratextuality']","на липы сиротские, вспомнит про "," сад — 
и с него уж достаточно. ",14389,14394,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы,04_ru
ubVrzhTuEe2GJ7tXpknmqw,валенки,Traditional Russian winter felt boots. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/e/ef/%D0%92%D0%B0%D0%BB%D0%B5%D0%BD%D0%BA%D0%B8_%D0%BD%D0%BE%D0%B2%D1%8B%D0%B5%2C_%D0%BD%D0%B5%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%88%D0%B5%D0%BD%D0%BD%D1%8B%D0%B5.JPG),,['Russia'],"очно. Возвернется, насупленный, "," снимет, 
швырнет: кто со мной ш",14452,14459,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы,04_ru
ZlX4wBTwEe27tn-4nkYHMQ,"делая как бы 
улыбку ртом",Oxymoron,,['poetic device'],"мной шашки двигать, опрашивает, ",", а тоскливость его донимает. Вз",14517,14542,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы,04_ru
GcHyUAzcEe2-2l-ki9CV_g,донимает,"Colloquial: to annoy, to torment ",,['register/style'],"
улыбку ртом, а тоскливость его ",". Взгляни, будь добр, в глаза мо",14562,14570,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы,04_ru
RcLOkAzeEe2ViItXmsYhPw,"в глаза мои суровые, взгляни, быть может, в последний раз","Quotation from one of the most famous prison camp songs, written in the late 1940s ""Etap na sever"" (Step towards the North). Read the original [here](https://shanson-text.ru/song.php?id_song=4433).",,"['intertextuality', 'music']","о донимает. Взгляни, будь добр, "," — такова его 
философия. У меня",14592,14649,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы,04_ru
iR3faAzeEe2_5L-7RP_uWA,напялим,"Colloquial, low: to put on",,['register/style']," радости торопливыми, разберем, "," каждый его, и поскакали на возд",14775,14782,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы,04_ru
r1ZLUgzeEe2gQe-XJ5Q2Fw,поскакали,This verb is usually linked with horses: it is but one more example of Ilya being described having animals' habits.,,['character'],"разберем, напялим каждый его, и ", на воздух. Распрекрасно снаружи,14797,14806,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы,04_ru
EHS2WAzfEe2Vir-3m2c1iA,"Распрекрасно снаружи — родина. 
Вроде — мать, но хитра поразительно, охмуряет. Поначалу все кажется — земля как земля, только бедная, нету в ней ничего. Но обживешься, присмотришься — все в ней есть, кроме валенок.","Russia, a ""cunning"" and ""deceptive"" ""motherland"", is described as rich in its essence, although poor at first sight. Ilya uses similar wording at the beginning of chapter 6 (R189/E71).expand? also considering motherhood and female figures",,"['russia', 'expand', 'intratextuality']","дый его, и поскакали на воздух. ", Ковыляем решительно к педиатрич,14818,15032,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы,04_ru
0lMG5BTwEe2wdc_yHdtDZA,валенок,Traditional Russian winter felt boots. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/e/ef/%D0%92%D0%B0%D0%BB%D0%B5%D0%BD%D0%BA%D0%B8_%D0%BD%D0%BE%D0%B2%D1%8B%D0%B5%2C_%D0%BD%D0%B5%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%88%D0%B5%D0%BD%D0%BD%D1%8B%D0%B5.JPG),,['Russia'],"тришься — все в ней есть, кроме ",. Ковыляем решительно к педиатри,15024,15031,/div[1]/main[1]/article[1]/p[3]/hypothesis-highlight[27],/div[1]/main[1]/article[1]/p[3]/hypothesis-highlight[27],04. Заитильщина Дзындзырэлы,04_ru
7oovIhTwEe2pY9thqkhE5Q,Ковыляем,"Colloquial: to hobble, to dodder, to toddle, to stump
",,['style/register']," все в ней есть, кроме валенок. ", решительно к педиатрическим кущ,15033,15041,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы,04_ru
DWAmrhTxEe28PCeMLjYHOQ,педиатрическим кущам,"""Pediatric haunts"" would align with Ostanin's reading of ""отчий сад"" as a reference to детский сад (kindergarten).",,[], валенок. Ковыляем решительно к , — пожалуйте: тут и горка вам ле,15055,15075,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3]/hypothesis-highlight[29],04. Заитильщина Дзындзырэлы,04_ru
QzVA2AzhEe2-5P8Nnl1T9g,кущам,"Archaic: hut, dwelling place",,['archaism'],яем решительно к педиатрическим , — пожалуйте: тут и горка вам ле,15070,15075,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы,04_ru
rW4PAgzhEe2lyRe4bfV5ig,горка вам ледяная,Traditional winter pastime. Pictured here: ![](https://attractiony.ru/wp-content/uploads/2016/09/gorka.jpg),,"['explanatory', 'russia']",ческим кущам — пожалуйте: тут и ,", и крепость снежная, как в Ботф",15095,15112,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы,04_ru
y4ldegzhEe2mw99dJCWZuw,крепость снежная,Traditional Russian winter pastime. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/d/d8/DDSnowfort.JPG),,"['explanatory', 'russia']","йте: тут и горка вам ледяная, и ",", как в Ботфортове у Петра 
Алек",15116,15132,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы,04_ru
WniOBg5kEe20HPfi2DPWoQ,в Ботфортове,"As Ostanin suggests (38), in Botfortovo Ilya mixes up the term ""botforty"" (Peter the Great's favorite boots), the last name of one of the Emperor's close associates, François Le Fort (or Lefort; 1656-1699), and the Lefortovo district in Moscow, founded in 1699 and named after him.The narrator in chapter 9 does the same (R215/E115). Shoe motif.",,"['language', 'russia', 'motif', 'intratextuality']","едяная, и крепость снежная, как "," у Петра 
Алексеича, и коты боль",15138,15150,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы,04_ru
mTvyMgziEe2Lu1vpyV422w,"Петра 
Алексеича",Peter the Great (1672-1725),,['explanatory'],"сть снежная, как в Ботфортове у ",", и коты больничные, жирные, отк",15153,15169,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы,04_ru
rbGOmAziEe2NoN-U3Z-sfA,харчах,Low: food,,['register/style']," жирные, откормленные на наших 
",", щеки, что называется, со спины",15221,15227,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы,04_ru
w6_7YgziEe2A13NOi6Ea6g,"щеки, что называется, со спины видать",Set expression to describe a fat person.,,['phraseologism']," откормленные на наших 
харчах, ",. Есть и санки угольные — тоже и,15229,15266,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы,04_ru
